id,gen,smile,source,weight,logp,score
AABL,4,CC(=O)OCC1=CC=CC1,genetic_algorithm,138.16599999999997,1.4358,-6.8
ABPH,4,CC(C)(C)CCCC(=O)NC(=O)C=CC=Cc1ccccc1O,generated,315.41300000000007,3.8208000000000033,-6.8
AABQ,4,CC=CC(=CC)NC#CC#N,genetic_algorithm,146.19299999999998,1.54038,-6.8
AABL,4,CC(CCN(C)C)CC(=O)NC(Cc1ccccc1)C(=O)NC(CC1=CC=C(O)C(O)C1O)C(=O)O,generated,503.59600000000023,0.7550000000000019,-6.8
AAHO,4,CCC1OCC(C(=O)O)NC(=O)c2ccccc21,generated,249.26600000000002,1.3509,-6.8
ABII,4,CC1CC(C(=O)Nc2ccc(O)cc2)CCN(C(C)C)C1,generated,290.4070000000001,3.087200000000002,-6.8
ABHN,4,CC(C)(C)C(=O)Cn1c(=O)oc2ccc(C#N)cc21,generated,258.277,2.0813800000000002,-6.8
ABGY,4,CCCCC(N)C(=O)NC(Cc1ccccc1)C(=O)O,generated,278.35200000000003,1.3159999999999996,-6.8
ABCS,4,CCC(C)c1ccccc1OC(=O)C1=CC=C(N(C)N)C(=O)Oc2ccccc21,generated,392.4550000000001,3.797500000000002,-6.8
ABBL,4,CC1=CC=C(CN(C)C)CC(NC(=O)C(C)N)CCCCCCCCCC1,generated,377.61700000000036,4.557400000000003,-6.8
AANN,4,CCC=CCC=CC=CC1OCC=CC(C)(O)CCC(C)=CC=CC1=O,generated,356.5060000000001,5.012900000000005,-6.8
AAYZ,4,CC(C)NC(=O)C(=O)Nc1ccccc1CC(=O)NC1=CC=C(O)C1=O,generated,357.36600000000004,0.7168999999999996,-6.8
AAYG,4,COC1=CC=C(C)C(C)NC(CC(=O)O)C=CC1,generated,251.32599999999996,2.2443,-6.8
ADCF,1,CC(C)(C)N(Cc1ccccc1)C(=O)Cn1c(=O)oc2ccccc21,generated,338.40700000000004,3.421800000000002,-6.8
AASD,4,C=C(C)CC1CCC(C(=O)Nc2ccc(C#N)cn2)C1,generated,269.348,3.274280000000001,-6.8
AABQ,4,CC1=CC=CCCCCC(=O)NCC=CC=CC=CC1,generated,271.40400000000005,4.237800000000004,-6.8
ABDM,0,CC(C)(C)N(Cc1cccnc1)C(=O)C1CCOCC1,generated,276.38000000000005,2.635300000000001,-6.8
ABKQ,1,CC1=CC=C(C2=CC=C(c3ccccc3)NN2)CC1,generated,250.34500000000003,3.6857000000000015,-6.8
ABOX,0,O=C(NCCc1ccccc1)c1ccccc1-n1cccc1,generated,290.36600000000004,3.4498000000000024,-6.8
AAWQ,2,CC(C)(C)OC(=O)NC(C(=O)O)C(=O)OC(=O)C(Cc1ccccc1)C(=O)OC(=O)c1ccccc1,generated,499.4720000000002,2.2765999999999984,-6.8
AAID,2,CC(C)(C)C(NC(=O)Cc1ccccc1)NC(=O)C1(CC(=O)O)CC1,generated,346.4270000000002,2.0885999999999996,-6.8
ABWQ,2,CC(C)(C)C1(C)CCC(c2ccccc2)NC1=O,generated,245.366,3.690100000000002,-6.8
ABZC,2,CCC(CC)CC(NC(=O)OC(=O)c1ccccc1)C(O)CO,generated,323.38900000000007,2.1011,-6.8
AAWZ,2,CC(=O)N1CCCC(=O)Nc2ccc(C#N)cc2CCC1,generated,285.3470000000001,2.07168,-6.8
ABIV,2,CC(C)CC(NC(=O)C(Cn1cnc(CC(C)(C)C)c1)C(=O)O)c1ccccc1,generated,399.5350000000001,4.076100000000004,-6.8
ABBN,2,CC(C)C(NC(=O)c1ccccc1)C(=O)O,generated,221.256,1.5256,-6.8
AAYP,2,Cc1cccn1C(=O)CC1CC2CCC(=O)CC2C1,generated,259.349,3.222220000000002,-6.8
AAGX,3,CC1=CCCC(C(=O)Nc2ccc(C#N)cc2)C=C1,generated,252.31700000000004,3.4092800000000016,-6.8
AAMN,3,CCCCC(Cc1ccccc1)NC(=O)Cn1c(=O)oc2ccccc21,generated,352.4340000000001,3.5122000000000018,-6.8
AAOB,3,CC(NC(=O)Cn1c(=O)oc2ccccc21)NC1=CC=CC1,generated,299.33000000000004,1.4900999999999995,-6.8
AAQI,3,CC1CCC(C(=O)N2CCC(C(=O)Nc3ccccc3)C2)CC1,generated,314.42900000000014,3.299900000000002,-6.8
AAQR,3,CCCCC(NC(=O)C#N)C(=O)C1C=C(CC(=O)O)C(C(=O)n2ccc(C(N)=O)c2)CC1,generated,442.4720000000002,1.4221799999999998,-6.8
ABKB,2,CC1=CCCC(C(=O)NCc2ccccc2)CC1,generated,243.35,3.439300000000002,-6.8
AAFN,3,N#Cc1ccc(Oc2ccc(C#N)cc2C(=O)O)cc1,generated,264.23999999999995,2.920460000000001,-6.8
ACZV,1,CC(C)(C)N(Cc1ccccc1Cl)C(=O)C(=O)Nc1ccccc1,generated,344.842,4.105800000000003,-6.8
AATT,3,CC1=CCCC(C(=O)Nc2cnnnn2)=C1,generated,217.23200000000003,0.8715999999999999,-6.8
AAYN,2,CC(C)(C)CC(NC(=O)c1ccccc1)C(=O)O,generated,249.31,2.3057999999999996,-6.8
ACMM,1,CC(=O)C(CC(=O)O)NC(=O)Cn1c(=O)oc2ccccc21,generated,306.274,0.1429999999999998,-6.8
AABD,2,CC(NC(=O)C(Cc1ccccc1)Cc1ccc(C#N)cc1)C(=O)O,generated,336.391,2.5489800000000002,-6.8
ABNX,1,CC(C)(C)N(CC1=CC(C2=CC=C(O)CC2)NC1=O)c1ccc(Cl)cc1,generated,372.8960000000001,4.531800000000003,-6.8
ABBH,1,CN(C)C(=O)c1ccc(NC(=O)c2ccccc2)[nH]c1=O,generated,285.303,1.329,-6.8
AAPE,0,CC(C)C(=O)Nc1ccc(N2CCN(c3ccc(F)cc3)CC2)nn1,generated,343.40600000000006,2.5368000000000004,-6.8
ABPI,2,O=C(O)C1CCN(C(=O)OC2=CC=CC2)c2ccccc2C1=O,generated,313.3090000000001,2.760600000000001,-6.8
AAWX,0,CC(C)=CCCC(C)=CCc1cc(O)c(C)c(OCCOC(=O)Nc2ccc([N+](=O)[O-])cc2)c1,generated,468.55000000000024,6.471520000000008,-6.8
ABFL,2,O=C(O)C1CCN(C(=O)Oc2ccccc2)c2ccccc21,generated,297.31000000000006,3.2639000000000022,-6.8
ABRT,2,CCCCC(C)NC(=O)CC1=CC=C(C(=O)OC(C)(C)C)C(c2ccccc2)C1,generated,397.55900000000014,5.453400000000006,-6.8
ABQI,2,CC(C)(C)NC(=O)C(CC1=CC=CCC1)NC(=O)Cn1c(=O)oc2ccccc21,generated,397.47500000000014,2.6605000000000008,-6.8
ABOD,2,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)Cn1c(=O)oc2ccccc21,generated,398.4590000000002,3.091400000000002,-6.8
ABCP,2,COC(C)NC(C)NC(=O)C12C=CC=C(C(F)(F)F)CCC(=CC1)CC2,generated,372.4310000000002,3.966000000000003,-6.8
AAFV,2,CC(C)(C)OC(=O)NC(CC1=CC=CC1)C(=O)O,generated,253.29799999999997,2.2407,-6.8
AAOR,2,CN(C)C(=O)OC(=O)C(=O)c1c(O)oc2ccccc12,generated,277.23199999999997,1.5459,-6.8
ABRC,2,CCC(C)(C)CC(CC(=O)Cn1c(=O)oc2ccccc21)NS(=O)(=O)c1ccccc1,generated,444.55300000000005,3.7271000000000027,-6.8
ABZD,2,CC1=CCCC(C(=O)NCc2ccc(NCC#N)c(C(F)(F)F)c2)CC1,generated,365.39900000000006,4.393580000000003,-6.8
AAKQ,0,CC(N)(CO)c1ccc(NC(=S)Nc2ccc(Oc3ccc(Cl)c(Cl)c3)cc2)cc1,generated,462.40200000000016,5.760800000000003,-6.8
ABEF,2,CC1=CCC(C(=O)OC(C)c2ccccc2)C2=CC=CC(C(=O)C(=O)O)C=C2CC1,generated,406.47800000000024,4.729700000000004,-6.8
ABVT,2,CC(C)(C)OC(=O)n1c(=O)oc(=O)c2ccccc21,generated,263.249,1.7379,-6.8
AAGM,0,Cc1cc(C(=O)Nc2ccc(N(C)c3ccccc3)cc2)on1,generated,307.35300000000007,4.0032200000000016,-6.8
ACAD,1,CC(C)(C)N1CCC(C2=CC=C(NC(=O)CN3CCCC3=O)C2)C1,generated,331.4600000000002,2.0593999999999997,-6.8
ACUI,1,CC1=CC(C(=O)N2CCC(c3ccc(Cl)cc3)CC2)CC1,generated,303.8330000000002,4.402300000000004,-6.8
AANV,0,CCc1cccc(-c2ccc(S(=O)(=O)NC(C)(C)C)o2)c1,generated,307.415,3.5858000000000025,-6.8
AACN,0,Oc1ccccc1Cc1nc(-c2ccncc2)n[nH]1,generated,252.27700000000002,2.1630999999999996,-6.8
ABGP,1,CN(C)C(=O)c1ccc(-c2ccccc2)c(-c2ccc(O)cc2)c1,generated,317.38800000000003,4.428000000000004,-6.8
ABZO,1,CC(C)(C)N1CCC(NC2=CCC(c3ccccc3)=C2)CC1,generated,296.4580000000001,4.210100000000003,-6.8
AAEP,0,O=c1[nH]c2ccc(-c3cccc(C(F)(F)F)c3)cc2o1,generated,279.217,3.8069000000000015,-6.8
ABHU,0,CC1CCCN(C(=O)C(C)OC(=O)c2cn(C)nc2C(C)(C)C)C1,generated,335.44800000000015,2.5214000000000008,-6.8
AAVY,0,CCOP(=O)(OCC)C(Nc1ccccc1)c1ccc(N(Cc2ccccc2)Cc2ccco2)cc1,generated,504.5670000000003,7.863200000000008,-6.8
AAMF,0,CC(=O)Nc1ccc(NC(=O)CC2COc3cc(Cl)ccc3S2)cc1,generated,376.865,4.180300000000003,-6.8
ACUA,1,CCC(OC)C(=O)N1CCC(Cc2ccc(Oc3ccccc3)cc2)C1,generated,353.46200000000005,4.294900000000004,-6.8
ABFV,0,COc1ccccc1-c1ccc2c(NCC=C(C)C)cc(C(=O)O)cc2c1,generated,361.4410000000001,5.591700000000004,-6.8
ABJG,0,O=C(Cn1ccccc1=O)Nc1ccc(-c2cn3ccsc3n2)cc1,generated,350.403,2.8632000000000017,-6.8
AAGT,0,CCOC(COc1nc(C)cc(C)n1)c1ccc(-c2ccccc2)cc1,generated,348.4460000000001,4.9170400000000045,-6.8
ACJV,1,CNC(=O)C(CC1=CC=CCC1)C(=O)O,generated,209.24499999999995,1.0997000000000001,-6.8
AAVE,1,O=C(Nc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,generated,309.369,2.6765000000000008,-6.8
ACKJ,1,CC(C)(C)CN(Cc1ccccc1)C(=O)Cn1c(=O)oc2ccccc21,generated,352.4340000000001,3.669400000000002,-6.8
ACFJ,1,O=C(NC1=CC=C(O)C(O)C(O)C1O)Nc1ccccc1,generated,292.291,0.23019999999999924,-6.8
ABZM,2,Cc1ccccc1C(=O)NCC1=CCCC(C)C=C1,generated,255.36099999999996,3.6373200000000026,-6.8
AADO,2,CC1=CCCC(CO)NC(=O)C(CC(=O)O)C(=O)OCC1,generated,299.3230000000001,0.2278000000000004,-6.8
AATK,2,CN(C)C(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,generated,296.37,2.1158999999999994,-6.8
ABPY,2,COC(C)C(C)NC(=O)c1ccc(C(=O)OC(=O)c2ccccc2)cc1,generated,355.39000000000004,2.8370000000000015,-6.8
AAZX,2,CC1=CC(C(=O)OC(C)=C2CCC(O)(CO)CC2)C=C1,generated,278.34799999999996,2.2333,-6.8
ABAO,1,CC1(O)CCC(CN2CCC(c3ccc(Cl)cc3)CC2)CC1,generated,321.89200000000017,4.460600000000004,-6.8
AAPF,1,CC(C)(C)N(CC(=O)NC1=CC=C(Cl)C(=O)NCC(CC2=CC=C(Oc3ccccc3)CC2)CC1)Cc1ccccc1,generated,588.1920000000005,7.009300000000008,-6.8
AAAT,0,CCOc1ccc(C(=O)N2CCC(c3cccc(C(C)=O)c3)CC2)cn1,generated,352.4340000000001,3.7027000000000028,-6.8
ABTH,2,CC(C)(C)OC(=O)C1=CC(C(=O)O)C=CN(C(C)(C)C)CC1,generated,309.4060000000001,2.973200000000001,-6.8
ABVO,1,CC1(C)CCC(NC2=CCC(OC3=CC(C#N)C=C3)CN=C2)C1,generated,311.4290000000001,3.491780000000002,-6.8
ABWZ,1,CC(C)(C)NC(=O)Nc1ccc(-c2ccccc2)cc1,generated,268.36,4.273600000000003,-6.8
AAXJ,3,CCC(NC(=O)C(C)N1CC=Cc2ccccc21)C(=O)O,generated,288.34700000000004,1.8877,-6.8
ABXD,1,CCCC(NC)NC(=O)C1=CC=C(CN2CCN(c3ccc(Cl)cc3)CC2)CC1,generated,416.9970000000002,3.570400000000003,-6.8
AATI,1,CC(C)(C)C1(C)CCC(NC2=NN=C(O)CN2)CC1,generated,266.389,2.4017,-6.8
ABPL,2,CC1=CCCC(C(=O)NCc2ccccc2O)NC1=O,generated,274.32000000000005,1.2332999999999998,-6.8
ABOQ,0,N#CC(C(=O)c1cccc2cn[nH]c12)c1ccccn1,generated,262.272,2.4479800000000003,-6.8
ABTF,1,CC(C)(C)C1CCC(NC2=CCC=C(c3ccccc3)NC2)C1,generated,310.48500000000007,4.709100000000003,-6.8
ABFB,3,CC(C)(C)CNC(=O)C(Cc1ccccc1)NC(=O)CN1C=C(C(=O)O)CC1,generated,387.48000000000025,1.5504,-6.8
AAYH,0,COc1ccc(C(=O)Nc2ccc(-c3ccccc3)nc2)cc1,generated,304.34900000000005,4.009500000000002,-6.8
AAZZ,0,CC1CN(C(=O)C(C)c2ccc(-n3cccn3)cc2)CC(C)O1,generated,313.4010000000001,2.611600000000001,-6.8
ABKZ,0,Cc1ccc(NC(=O)CNc2ccccc2N2CCSC2)cc1,generated,327.45300000000003,3.556320000000002,-6.8
AAAZ,0,O=S(=O)(c1cccc(F)c1)N1CCc2ccccc2C1,training,291.34700000000004,2.572700000000001,-6.8
ABOX,1,CC(C)(C)N(CC1=CC(c2ccc(-c3ccccc3)[nH]2)CC1)C(=O)O,generated,338.45100000000014,5.264000000000005,-6.8
AAZH,3,CC1=CC=C(N(C)C2CCC(c3ccccc3)C2)CC1,generated,267.41600000000005,4.878500000000004,-6.8
ABMB,0,COc1ccc(CNC(=O)CC2C=CC(C)(C)C2)cc1OC,generated,303.40200000000004,3.312400000000002,-6.8
ACYY,1,CC(C)(C)C(=O)NC1=CC=C(OC(=O)Cn2c(=O)oc3ccccc32)CC1,generated,370.40500000000014,2.861600000000001,-6.8
AAWL,0,COc1cccc(CN2CCOC(CCC(=O)Nc3ccc(C)cc3)C2)c1,generated,368.4770000000001,3.6233200000000023,-6.8
ABOT,0,COc1ccc(OC)c(C2CC2c2ccc(-n3cnc(N)n3)cc2)c1,generated,336.39500000000004,3.1378000000000004,-6.8
AATK,0,CC(C(=O)N1CCc2sccc2C1)N1CCCCC1C(N)=O,generated,321.4460000000001,1.3610999999999998,-6.8
ABHC,0,CC(=O)c1cccc(NC(=O)Cn2nnc(-c3cccs3)n2)c1,generated,327.36899999999997,2.2428999999999997,-6.8
ABQF,0,Cc1ccc(S(=O)(=O)c2cc(NC(=O)CCC(=O)c3ccccc3)ccc2C)cc1,generated,421.5180000000001,4.737840000000004,-6.8
AAAF,0,COC(=O)c1ccc2c(c1)N(C(=O)c1ccc(C)cc1)CC(C)(C)O2,generated,339.39100000000013,3.599420000000002,-6.8
AAMS,0,N#Cc1ccc(C(=O)Nc2sc(C(F)(F)F)cc2Cl)cc1,generated,330.71799999999996,4.544280000000001,-6.8
ABFY,0,Cc1cccc(NC(=O)Cc2c(C)cc(C)[nH]c2=O)c1,generated,270.332,2.4813600000000005,-6.8
AAQH,0,Cc1cc(C)n2nc(C(=O)Oc3ccc(Cl)cc3)nc2n1,generated,302.72100000000006,2.613740000000001,-6.8
ABPT,1,CC(C)(C)N1CCC(NC(=O)c2ccc(Oc3ccccc3)cc2)CC1,generated,352.4780000000001,4.471600000000004,-6.8
ABIA,1,CC(C)(C)C1(C)CCC(CN2COc3ccccc32)CC1,generated,287.44700000000006,5.085500000000005,-6.8
ABHV,0,CC(=O)Nc1nc(Nc2nc(-c3cccc(Cl)c3)cs2)sc1C,generated,364.88300000000004,4.930420000000002,-6.8
ABAP,0,O=C(CCC(=O)N1CCCCC1)Nc1ccc(-c2ccccc2)cc1,generated,336.435,4.084800000000003,-6.8
ABGC,0,CC(C)(C)C1(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCNC1,generated,354.3380000000001,4.914300000000003,-6.8
ACUS,1,CCC(Nc1ccc(O)c(=O)[nH]c1=O)c1ccc(C)cc1,generated,286.331,2.3123199999999997,-6.8
ACUU,1,CC(C)(C)N1CCC(NC2=CC(NC(=O)c3ccccc3)C2)CC1,generated,327.47200000000015,2.9251000000000014,-6.8
ACUO,1,NC1CC(=CC=C(C(=O)O)N2CCN(c3cccc(F)c3)CC2)C1=O,generated,345.37400000000014,1.1426999999999994,-6.8
ACUQ,1,CC(C)(C)N(C=CC1=CC=C(O)C(C2=CC=C(O)CC2)CC1)C(=O)O,generated,345.4390000000002,5.219000000000004,-6.8
AAMJ,0,CN(C)C(=O)c1cccc(CNc2nccc(-c3cn[nH]c3)n2)c1,generated,322.37199999999996,2.1806,-6.8
ACUY,1,CC(C)(C)N1CCC(NC2=CC=C(c3ccccc3)C2)CC1,generated,296.45800000000014,4.210100000000003,-6.8
AAQT,0,CC(C)(C)c1cc(CCC(=O)NO)cc(C(=O)O)c1,generated,265.30899999999997,2.1203000000000003,-6.8
AAFS,0,Nc1cc(SCc2ccc(C(F)(F)F)cc2)nc(N2CCOCC2)n1,generated,370.4000000000002,3.206500000000002,-6.8
AAIH,0,Cc1cc(C)c(C(=O)NC(C)(C)COc2ccccc2C)nn1,generated,313.401,2.9892600000000016,-6.8
ABBO,0,O=C(Cc1ccc(Cl)cc1)Nc1ccc(N2CCOCC2)nc1,generated,331.80300000000017,2.7528000000000006,-6.8
ABPV,0,COc1ccc(C(=O)NC(c2ccccc2)c2ccccn2)cc1,training,318.37600000000003,3.609600000000002,-6.8
AAIB,0,CC(C)(C)c1ccc(Oc2ccc(C(=N)N)cc2)c(NCCCn2ccnc2)c1,generated,391.5190000000001,4.759170000000003,-6.8
ACIW,1,CC(C)(C)C(NC(=O)C1=CC=C(Cl)CC1)C(=O)Nc1ccccc1O,generated,362.857,3.7045000000000026,-6.8
ABAS,3,CN(C)CCCC(C=CC#N)NC(=O)C(Cc1ccccc1)NC(=O)CC1=CC=CC(c2ccccc2)CC1,generated,524.7090000000002,5.070580000000005,-6.8
AABA,0,O=c1nc(N2CCOCC2)oc2cc3c(cc12)OCCO3,generated,290.2750000000001,0.7957999999999996,-6.8
ABAL,1,CC(C)(C)C(NC(=O)NC1=CC=C(O)C1)NC(=O)c1ccccc1,generated,329.40000000000003,2.8173000000000012,-6.8
ACHR,1,CN(C)C(=O)N1CCC(NC(=O)Cn2cnc(CC(=O)O)c2)CC1,generated,337.3800000000001,-0.2275999999999987,-6.8
AAME,0,Cc1ccccc1Oc1ccc(C(=O)NCc2nccn2C)cc1,generated,321.38000000000005,3.450820000000002,-6.8
ABAQ,0,CC(C)(C)C1c2ccc(-c3ccccc3)cc2NC(C)(C)C1O,generated,309.45300000000003,5.0483000000000064,-6.8
ABVL,1,CC(C)(C)C(Cc1ccc(C#N)cc1)C(=O)O,generated,231.295,2.8476800000000004,-6.8
AAIU,0,COc1ccc(NC(=O)NCCc2nnc3ccccn23)cc1,generated,311.34499999999997,2.1021,-6.8
ACFL,1,O=C(NC1=CC=C([N+](=O)[O-])C1)N1CCC(N2C=C(N3CCOCC3)CC2)CC1,generated,389.4560000000003,1.4878999999999998,-6.8
ABEC,3,CN1CCCC(C(=O)Nc2ccccc2)c2ccccc21,generated,280.37100000000004,3.6389000000000022,-6.8
ABEE,3,O=C(NC1C=CCC1)C1C=C2C(=CC3CC=NC=C23)C1,generated,266.34400000000005,2.682100000000001,-6.8
AAJK,0,CCc1ccccc1N(CC(=O)NC(C)(C)C)S(C)(=O)=O,training,312.435,1.9297,-6.8
AALI,0,COc1cccc(CNc2ncnc3c2[nH]c2ccccc23)c1,generated,304.35300000000007,3.7318000000000016,-6.8
ABEK,3,CC1=CC=C(n2c(=O)[nH]c(=O)c3ccccc32)CC(C)C1,generated,282.3430000000001,2.906900000000001,-6.8
AAUQ,0,COC1CC(CC(=O)O)CC(c2ccc(Cl)c(Cl)c2)O1,generated,319.184,3.908300000000003,-6.8
ABLR,1,CN(C)C(=O)NC1=CC=C(c2ccc(C(N)=O)cc2)CC1,generated,285.34700000000004,2.1178,-6.8
AAPR,1,CCC(OC)C(=O)NC1=CC=C(c2ccc(C)c(Cl)c2)CC1,generated,319.8320000000001,4.250720000000004,-6.8
ACGB,1,CC(C)(C)C(=O)N1CCC(NC2=CC(C3=CC=C3O)C=C2)CC1,generated,314.42900000000014,3.0649000000000015,-6.8
ABKV,1,O=C(Nc1cccnn1)N1CCN(C2=CCC=C2)CC1,generated,271.324,1.4699,-6.8
AAZA,1,CC(CO)C(=O)NC1=CC=C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)CC1O,generated,423.41500000000013,-4.652299999999992,-6.8
ABDS,3,CCC1CCN(C(=O)Cc2ccc(F)cc2)CC(C)C1=O,generated,291.36600000000004,2.831900000000001,-6.8
ABAC,1,CCC(OC)C(=O)NC1CCC(ON2CCN(c3ccc(C)cc3)CC2)C1,generated,375.51300000000015,2.5109199999999996,-6.8
ABSO,1,CC(NC(=O)c1ccc(O)c(=O)n1-c1ccccc1)C(=O)Cn1cnccc1=O,generated,394.38700000000017,0.48740000000000006,-6.8
ABHV,1,CC(=O)N1CCC(CN2CCC(c3ccccc3)CC2)C1,generated,286.41900000000015,2.734400000000001,-6.8
ACII,1,O=C(Nc1ccc(O)c(O)c1)c1ccccc1,generated,229.235,2.3501000000000003,-6.8
ABFU,1,CC(NC(=O)C(Cc1ccccc1)c1ccccc1)C(=O)O,generated,297.35400000000004,2.6022,-6.8
ABUR,1,CC(C)(NC1=CC=C(O)C(O)C(O)C1O)C(=O)Nc1ccccc1,generated,334.372,0.4153999999999988,-6.8
ACCF,1,CC(C)(NC(=O)Cn1c(=O)oc2ccccc21)C(=O)O,generated,278.264,0.5738999999999992,-6.8
ABDY,1,CC(C)(C)OC(=O)N1C=CC=C2N=C(CC1)NC2=NC1=CC=C(F)CC1,generated,358.4170000000001,3.956100000000003,-6.8
ABHN,3,Cc1ccc(C(=O)Oc2ccccc2CNC2=CC=C(c3ccccc3)C(C)C=C2)cc1,generated,421.54000000000013,6.477220000000005,-6.8
AALU,0,CN(Cc1nc2ccccc2[nH]1)C(=O)NCc1ccnnc1,generated,296.334,1.6945,-6.8
ABDO,1,CC(C)(C)N1CCN(C2=CC(c3ccccc3)N=N2)CC1,generated,284.40700000000015,3.4510000000000023,-6.8
ACHD,1,CC(C)C(CC1=CC=C(c2ccccc2)CC1)C(=O)O,generated,270.37199999999996,4.537100000000004,-6.8
AAXV,1,CC(C)(C)N1CCC(NC(N)=NCc2ccc(OC3=CC=CC3)cc2)CC1,generated,368.52500000000015,3.5764000000000022,-6.8
ACDF,1,CC(C)(C)C1=CC(C#N)C(CC#N)(C2=CC=C3C=CC=C3CC2)CC1,generated,330.4750000000002,5.9353600000000055,-6.8
ACWE,1,CCC(OC)C(=O)N1CCC(C(=O)N(C)C2=CC=C(c3ccccc3)CC2)CC1,generated,396.53100000000023,3.8697000000000035,-6.8
AADW,0,Cc1ccc(C(=O)OC(C)C(=O)Nc2cn[nH]c2)cn1,generated,274.28000000000003,1.2971199999999996,-6.8
AAZW,3,O=C(Nc1ccccc1)N1CCN(c2ccccc2)c2ccccc21,generated,329.403,4.876800000000004,-6.8
AAXJ,0,CC1CCCC(NC(=O)CN(C)c2ccccc2F)C1CC1CC1,generated,332.46300000000014,3.983000000000003,-6.8
AAEC,2,COc1cccccc(C(=O)OC(C)C)c(C#N)cc1,generated,271.316,3.2564800000000016,-6.7
AAWC,0,O=C(NCC(c1ccccc1)c1ccccc1)N1CCCCC1,generated,308.4250000000002,4.014000000000004,-6.7
ACRG,1,COC(=O)C1=CC=C(OC2=CC=C3CC=C3CC2)C(=O)OC1,generated,300.31,2.4773000000000005,-6.7
AAPX,4,CC1=CC=CC(C(=O)NC2=NN=C(O)C=CC=C2)N1,generated,258.281,0.9303999999999999,-6.7
AAVL,1,C=CCC(=C)C(=O)OC1CCC(NC(=O)Cn2c(=O)oc3ccccc32)C1,generated,370.4050000000001,2.3072999999999997,-6.7
AAPI,4,CC(=O)NC1CC(=O)OC2=CC=CCC=C21,generated,219.23999999999998,1.2082000000000002,-6.7
AAOL,4,CC(C)NC(=O)C(Cc1ccccc1C(=O)O)C(=O)Nc1ccc(CCO)cc1,generated,398.4590000000002,2.2416,-6.7
ADAT,1,O=C(NC1=NC(N2C=CN(C3=CC=C3)CC2)=N1)N1CCOCC1,generated,314.34900000000016,0.29630000000000023,-6.7
ACUV,1,CC(C)(C)C(NC(=O)Cn1c(=O)oc2ccccc21)C1=CC=CC1,generated,326.3960000000001,3.011700000000001,-6.7
ACJX,1,CCC(OC)C(=O)Nc1ccc(-c2ccccc2)c(F)c1,generated,287.334,3.856200000000003,-6.7
ACIA,1,CN(C)C1=CC=C(C2=CC=C(c3ccccc3)CN2)CC1,generated,278.39900000000006,3.722800000000002,-6.7
ABDT,1,CC(N)C(=O)NC1=NN=CC=C(Oc2ccccc2)CC1,generated,286.3350000000001,1.5907999999999998,-6.7
ACCQ,1,CC(C)(C)C1=CC=C(OCC2=CC=C(Cl)C=CC=N2)CC1,generated,303.8330000000001,5.300400000000005,-6.7
ACKC,1,CN(C)C(=O)C1=CC=C(OCCN2CCN(C3=CC=C(F)C3)CC2)CC1,generated,361.4610000000001,2.453900000000001,-6.7
ACTQ,1,CC(C)(C)C(=O)Nc1ccc(-c2ccc(Cl)nc2)cc1,generated,288.778,4.386600000000002,-6.7
AALT,0,Cc1cc(C)c(C(=O)Nc2cccc(OCC(F)F)n2)c(C)c1,generated,320.33900000000006,3.9030600000000026,-6.7
ACHN,1,CCC(OC)C(=O)N1CCC(NC(=O)c2ccc(C(F)(F)F)cc2)CC1,generated,372.38700000000006,2.851200000000002,-6.7
ABGR,0,COc1ccc(N(CC(=O)Nc2c(C)n[nH]c2C)C(C)=O)cc1,generated,316.3610000000001,2.0267399999999998,-6.7
ABAY,1,COC(=O)N1CCC(NC(=O)Cn2c(=O)oc3ccccc32)CC1,generated,333.3440000000001,0.9414999999999996,-6.7
ABFU,0,CC(C)C(C)NC(=O)Nc1nc(C2CC2)cc(C(F)(F)F)n1,generated,316.32699999999994,3.538800000000002,-6.7
AAZW,1,CC(C)(C)N(NC(=O)Cn1c(=O)oc2ccccc21)C(=O)O,generated,307.30600000000004,1.4041999999999994,-6.7
ABIK,1,CCC(OC)C(=O)NC1=NC(=C2CCC(c3ccccc3)CC2)C1,generated,326.4400000000001,3.9417000000000035,-6.7
AAVX,4,CCc1ccccc1C(O)C1(C)CC(NC(=O)O)C1=O,generated,277.32,1.8977,-6.7
ABYB,2,CN(C(=O)C(Cc1ccccc1)NC(=O)C1=CC=CC1)C(C)(C)C,generated,326.44000000000017,2.857100000000001,-6.7
AAKG,0,CC(C)N(Cc1cnn(C)c1)C(=O)NCc1ccc(F)c(F)c1,generated,322.35900000000004,2.818500000000001,-6.7
ACPR,1,CC1=CC=C(C(=O)C2=CC=C(Cl)C(C)(C)C2)CC1,generated,262.78,4.701000000000003,-6.7
AAPO,0,CS(=O)(=O)NCc1ccc(-c2ccc(COc3ccccc3)cc2)cc1,generated,367.47,3.9818000000000033,-6.7
ACZT,1,CCC(OC)C(=O)N1CCC(C2=CC=CC(c3ccccc3)C2)CC1,generated,339.47900000000016,4.320100000000004,-6.7
ABGZ,0,COc1ccc(C(Cc2cc(OC)cc(OC)c2OC)c2ccc(OC)cc2)cc1,generated,408.49400000000014,5.104200000000005,-6.7
